alpha,beta,gamma,mean_latency,average_hop_count,link_churn
0.3745401188473625,0.9507143064099162,0.7319939418114051,0.04497045021540748,13.432420957798195,179443
0.5986584841970366,0.15601864044243652,0.15599452033620265,0.047972160541526476,12.707676373377515,118232
0.05808361216819946,0.8661761457749352,0.6011150117432088,0.045135798564687274,14.447711872664602,199761
0.7080725777960455,0.020584494295802447,0.9699098521619943,0.04823912430329656,12.490945674261765,119319
0.8324426408004217,0.21233911067827616,0.18182496720710062,0.04803523069163384,12.758074041679082,118087
0.18340450985343382,0.3042422429595377,0.5247564316322378,0.04448791205998737,12.595704691270635,163900
0.43194501864211576,0.2912291401980419,0.6118528947223795,0.04779095158432033,12.495391547654954,121878
0.13949386065204183,0.29214464853521815,0.3663618432936917,0.044653546065943114,13.072384464012186,176797
0.45606998421703593,0.7851759613930136,0.19967378215835974,0.04347793000611665,13.629526332833157,157167
0.5142344384136116,0.5924145688620425,0.046450412719997725,0.0437563781225375,14.570764357344459,92015
0.6075448519014384,0.17052412368729153,0.06505159298527952,0.04773387709991625,13.279350048636251,110562
0.9488855372533332,0.9656320330745594,0.8083973481164611,0.04641714924470914,12.50247691998129,126314
0.3046137691733707,0.09767211400638387,0.6842330265121569,0.04804096493456204,12.487235699175198,121412
0.4401524937396013,0.12203823484477883,0.4951769101112702,0.04808361856010095,12.496121222622136,120933
0.034388521115218396,0.9093204020787821,0.2587799816000169,0.044245403969391986,15.452659134109561,189654
0.662522284353982,0.31171107608941095,0.5200680211778108,0.04801881434801767,12.541657042110085,120976
0.5467102793432796,0.18485445552552704,0.9695846277645586,0.04804436578772762,12.486412859426803,121366
0.7751328233611146,0.9394989415641891,0.8948273504276488,0.045526131314922134,12.449309016290787,129979
0.5978999788110851,0.9218742350231168,0.0884925020519195,0.04253978030804075,14.540022651102449,134113
0.1959828624191452,0.045227288910538066,0.32533033076326434,0.048106250495161575,12.51239235205632,120751
0.388677289689482,0.2713490317738959,0.8287375091519293,0.0477451868462841,12.488651176882904,122012
0.3567533266935893,0.28093450968738076,0.5426960831582485,0.047547239908212184,12.472079335069381,122630
0.14092422497476265,0.8021969807540397,0.07455064367977082,0.043133344743039356,16.710332766438075,148593
0.9868869366005173,0.7722447692966574,0.1987156815341724,0.04634697761324253,13.514584743429323,106342
0.005522117123602399,0.8154614284548342,0.7068573438476171,0.045042865996635165,14.69228264214886,204477
0.7290071680409873,0.7712703466859457,0.07404465173409036,0.04405655405405205,14.443461934087265,92595
0.3584657285442726,0.11586905952512971,0.8631034258755935,0.04804579760738206,12.485318401024886,121190
0.6232981268275579,0.3308980248526492,0.06355835028602363,0.04633783249437815,14.16165758877562,97875
0.3109823217156622,0.32518332202674705,0.7296061783380641,0.04632164698991513,12.44924755502289,128546
0.6375574713552131,0.8872127425763265,0.4722149251619493,0.044641020215401,12.4968110095353,141862
0.1195942459383017,0.713244787222995,0.7607850486168974,0.04542963839778158,14.164761413689465,192308
0.5612771975694962,0.770967179954561,0.49379559636439074,0.04469857517145971,12.474606088093761,140466
0.5227328293819941,0.42754101835854963,0.02541912674409519,0.04520141515719031,14.864537249929468,80913
0.10789142699330445,0.03142918568673425,0.6364104112637804,0.04805747625464182,12.49880348191981,121167
0.3143559810763267,0.5085706911647028,0.907566473926093,0.0445123282627212,12.556513033572216,161489
0.24929222914887494,0.41038292303562973,0.7555511385430487,0.044488975715545026,12.593635021680537,163301
0.22879816549162246,0.07697990982879299,0.289751452913768,0.0480486482923171,12.490932887847237,121320
0.16122128725400442,0.9296976523425731,0.808120379564417,0.04543608529272786,14.14031317141223,192019
0.6334037565104235,0.8714605901877177,0.8036720768991145,0.04471923050384877,12.445168256397883,141707
0.18657005888603584,0.8925589984899778,0.5393422419156507,0.04545224744388367,14.154895845542582,190015
0.8074401551640625,0.8960912999234932,0.3180034749718639,0.04558494026176095,12.920885635250848,122467
0.11005192452767676,0.22793516254194168,0.4271077886262563,0.04462580711121167,13.057017865308095,176255
0.8180147659224931,0.8607305832563434,0.006952130531190703,0.044004209007036034,14.882789794896954,72873
0.5107473025775657,0.417411003148779,0.22210781047073025,0.04744316865189718,12.636240976350848,120999
0.1198653673336828,0.33761517140362796,0.9429097039125192,0.045196664945894784,13.626002749079122,182343
0.32320293202075523,0.5187906217433661,0.7030189588951778,0.04451967137378575,12.549728126544732,159932
0.363629602379294,0.9717820827209607,0.9624472949421112,0.0450971384993143,13.522379329371088,180649
0.25178229582536416,0.49724850589238545,0.30087830981676966,0.0445593877716276,12.990248459491847,171042
0.2848404943774676,0.036886947354532795,0.6095643339798968,0.04816832296013907,12.49686278833712,118932
0.5026790232288615,0.05147875124998935,0.27864646423661144,0.04821882058999493,12.5706933217082,119002
