alpha,beta,gamma,mean_latency,average_hop_count,link_churn
0.3745401188473625,0.9507143064099162,0.7319939418114051,0.043918066769624155,15.268218286961709,195693
0.5986584841970366,0.15601864044243652,0.15599452033620265,0.04546239474758302,15.099715295369649,138971
0.05808361216819946,0.8661761457749352,0.6011150117432088,0.04381041041706832,18.89223285887584,262275
0.7080725777960455,0.020584494295802447,0.9699098521619943,0.04559596549600256,15.003843437179405,147098
0.8324426408004217,0.21233911067827616,0.18182496720710062,0.04543522935381072,15.158253890771261,138808
0.18340450985343382,0.3042422429595377,0.5247564316322378,0.04538168905623098,15.037975184213865,143622
0.43194501864211576,0.2912291401980419,0.6118528947223795,0.045624276185244624,15.098227945206256,143491
0.13949386065204183,0.29214464853521815,0.3663618432936917,0.04457221519223849,14.988540162274102,158371
0.45606998421703593,0.7851759613930136,0.19967378215835974,0.04510867677103184,15.353078097958589,129064
0.5142344384136116,0.5924145688620425,0.046450412719997725,0.04466020462278276,17.370901086388553,88052
0.6075448519014384,0.17052412368729153,0.06505159298527952,0.04561540918118435,15.8348036322373,127303
0.9488855372533332,0.9656320330745594,0.8083973481164611,0.045555506783759886,15.154153585762876,141925
0.3046137691733707,0.09767211400638387,0.6842330265121569,0.045666147103090006,15.038015144779722,149806
0.4401524937396013,0.12203823484477883,0.4951769101112702,0.04560348604718849,15.063440602061888,143962
0.034388521115218396,0.9093204020787821,0.2587799816000169,0.043720514068906986,18.794671375083045,269625
0.662522284353982,0.31171107608941095,0.5200680211778108,0.04557120273211691,15.112804928629316,143259
0.5467102793432796,0.18485445552552704,0.9695846277645586,0.04561881965846438,15.078282429474793,146215
0.7751328233611146,0.9394989415641891,0.8948273504276488,0.04555399595106249,15.16319139134731,141909
0.5978999788110851,0.9218742350231168,0.0884925020519195,0.044629415783216886,16.921388793174955,98095
0.1959828624191452,0.045227288910538066,0.32533033076326434,0.045622061176338345,15.040353489269053,146818
0.388677289689482,0.2713490317738959,0.8287375091519293,0.045676679299949306,15.10222726315588,145666
0.3567533266935893,0.28093450968738076,0.5426960831582485,0.045618027102251296,15.124175938510527,143142
0.14092422497476265,0.8021969807540397,0.07455064367977082,0.04268182010081175,21.313857152631098,215151
0.9868869366005173,0.7722447692966574,0.1987156815341724,0.045502947075050856,15.812203162742756,126139
0.005522117123602399,0.8154614284548342,0.7068573438476171,0.04357914279556149,18.62175657395177,277318
0.7290071680409873,0.7712703466859457,0.07404465173409036,0.04476763217776329,17.257547025671897,97744
0.3584657285442726,0.11586905952512971,0.8631034258755935,0.04566150813275229,15.043876914012726,150143
0.6232981268275579,0.3308980248526492,0.06355835028602363,0.04529008805805098,16.43970317515011,117989
0.3109823217156622,0.32518332202674705,0.7296061783380641,0.04555108091814625,15.102603729085619,144569
0.6375574713552131,0.8872127425763265,0.4722149251619493,0.04549729670288719,15.150012894793367,141288
0.1195942459383017,0.713244787222995,0.7607850486168974,0.043753630503422875,18.701201688393727,249276
0.5612771975694962,0.770967179954561,0.49379559636439074,0.045528858897939235,15.135430904113779,142099
0.5227328293819941,0.42754101835854963,0.02541912674409519,0.04468825494098814,17.535153883185046,86227
0.10789142699330445,0.03142918568673425,0.6364104112637804,0.045667889087639156,15.005734097484993,150719
0.3143559810763267,0.5085706911647028,0.907566473926093,0.045424811321592186,15.076738076348526,143599
0.24929222914887494,0.41038292303562973,0.7555511385430487,0.04539346146975762,15.065198716298948,143708
0.22879816549162246,0.07697990982879299,0.289751452913768,0.04559541821040138,15.070051696157192,145348
0.16122128725400442,0.9296976523425731,0.808120379564417,0.04380092371950038,18.58160519173628,248734
0.6334037565104235,0.8714605901877177,0.8036720768991145,0.04551956979361189,15.147645215756922,142099
0.18657005888603584,0.8925589984899778,0.5393422419156507,0.04382568371891064,18.18780406011401,244673
0.8074401551640625,0.8960912999234932,0.3180034749718639,0.04542006311181404,15.283483471267736,135917
0.11005192452767676,0.22793516254194168,0.4271077886262563,0.04462463451188668,14.99270487921256,158396
0.8180147659224931,0.8607305832563434,0.006952130531190703,0.04445675502367036,17.783274531303075,53814
0.5107473025775657,0.417411003148779,0.22210781047073025,0.045495948402549814,15.126393772071811,138905
0.1198653673336828,0.33761517140362796,0.9429097039125192,0.04377563306062914,15.654288515817257,214527
0.32320293202075523,0.5187906217433661,0.7030189588951778,0.04540584378840656,15.061206116049249,142771
0.363629602379294,0.9717820827209607,0.9624472949421112,0.04378556765571147,15.478525383334292,204113
0.25178229582536416,0.49724850589238545,0.30087830981676966,0.04480024569351022,15.03500085610793,146648
0.2848404943774676,0.036886947354532795,0.6095643339798968,0.045689336638777174,15.029110585393488,148317
0.5026790232288615,0.05147875124998935,0.27864646423661144,0.04556477288138607,15.029785120454209,145394
