alpha,beta,gamma,mean_latency,average_hop_count,link_churn
0.3745401188473625,0.9507143064099162,0.7319939418114051,0.07553356157283954,4.758046553094171,120402
0.5986584841970366,0.15601864044243652,0.15599452033620265,0.08305653738056724,4.761713122855979,117059
0.05808361216819946,0.8661761457749352,0.6011150117432088,0.07493709388911693,4.762065856542045,120233
0.7080725777960455,0.020584494295802447,0.9699098521619943,0.08578146248792226,4.765301238444094,118068
0.8324426408004217,0.21233911067827616,0.18182496720710062,0.0822960612563918,4.762624183576565,117258
0.18340450985343382,0.3042422429595377,0.5247564316322378,0.07706430502402646,4.752220632982536,120584
0.07379597879796315,0.8207749419988746,0.5304998266764442,0.07476479867825829,4.7638909238909255,119883
0.13136605061427717,0.8548873307506084,0.604491421977605,0.0750874076173464,4.76395216776169,120380
0.11216710054276098,0.27702310673327857,0.5303025611177311,0.0762819957709912,4.758263619977903,120570
0.12585483098231867,0.3230271438768213,0.49472449713629757,0.07636620292272982,4.760342810628523,120586
0.5840737967073728,0.12593330983096668,0.24860842956164952,0.08402145740103267,4.7623700602748205,117850
0.5979836229601398,0.10313309399464149,0.1971217659413621,0.08382324862762444,4.761253561253562,117387
0.012753796299412035,0.8312181217491124,0.4325163204824555,0.07454488493867417,4.7621305114638455,119883
0.0073866763530416185,0.8306180037923308,0.5674231556762148,0.07446338096627493,4.762009884295599,119783
0.12073551460225951,0.2712406926138665,0.5152473763382667,0.0762048399437234,4.756811907669051,120864
0.03824100102438961,0.24103089631354313,0.5072706225697418,0.07514920720448212,4.763078163459117,120227
0.6508397342710857,0.12031400847306456,0.1089697581732254,0.08262133776076755,4.762931178169272,116792
0.6141878214298796,0.08387897997382567,0.16327566592606416,0.08383326879170158,4.762382309048976,117114
0.037970490795085014,0.8821679799171283,0.6139871616320247,0.07476916207707658,4.761668779192591,119864
0.05616393270915958,0.8066592919000662,0.558140206843024,0.07455347429561521,4.763737426594569,120076
0.0654187659019581,0.21143036140983298,0.5558736674579766,0.0762698307738171,4.764180863228482,120516
0.18854751603080067,0.26764018653484983,0.5654240212328678,0.07760834624367109,4.754202453631025,120616
0.6689215355234673,0.08805802074280834,0.1270395384486461,0.08347564884189182,4.7659960075198144,117334
0.7277415625943842,0.11852270651756698,0.18720194096392573,0.08385229113129841,4.7649747078318505,117490
0.041213565185866205,0.8112473307268414,0.4587617611129794,0.07471116356462035,4.760984398317729,119889
0.04518033831728398,0.8245149204756536,0.6320349090800998,0.07463278733296642,4.7595430742097395,120108
0.16263400511711829,0.22721550639019045,0.540336169053641,0.07770128945527814,4.752812915479581,120469
0.23431762191590438,0.28407774201783403,0.5389360110445159,0.07792141301940651,4.749723743628506,119932
0.6945849071791351,0.09291189821021037,0.17547178797529056,0.08400422482075484,4.766578987150416,117478
0.6338188808295997,0.07167491341291993,0.10743413079203822,0.08322137722898598,4.762723724247534,116852
0.04543601114940702,0.8127855638068963,0.5612663719775791,0.07455177066284308,4.76219284066903,120047
0.024148072179016024,0.8073791946493151,0.5919210456190189,0.07457018480930062,4.762000581429152,119785
0.22625333633260392,0.30428028485856096,0.6332453061050425,0.07795122931497353,4.752256138922805,120103
0.24304651255749632,0.2969552615539722,0.5352137152562075,0.07801125369235967,4.75166726747679,120026
0.5378803200646476,0.07034921964045908,0.11044564128908954,0.08362934519111381,4.762393627536484,117106
0.756980986453864,0.0620568651738638,0.12251149790871885,0.08335232213280536,4.762593174021746,117134
0.04370042266414485,0.7543516619259196,0.6184075127033302,0.07465940306673398,4.761458069267593,119910
0.08303266278374573,0.8523371611590486,0.5157969992378422,0.0748654171947281,4.7621900498090985,120201
0.3131862281043013,0.22686270841435818,0.564556569946221,0.08110901869682315,4.754174389983914,118385
0.35256929384799524,0.2474284452974378,0.506898828776069,0.08124085219392065,4.75558935597031,118608
0.5428628883190296,0.04517543693464912,0.03291246973578291,0.07974672851765865,4.764826017016492,115564
0.541308468804949,0.017234033954153835,0.13412526282084863,0.08476829981445666,4.762174700079464,117469
0.027597346853861074,0.7950275227944031,0.5568642968816324,0.0745958770177465,4.7630806442235025,119818
0.05507341939435133,0.8197087996400411,0.5380333509752688,0.07476204307384535,4.763554935364459,119961
0.3224179210309165,0.23985684812677935,0.6036477135350866,0.08076233732121373,4.755276004418863,118435
0.2513386925603972,0.16083987776014436,0.5906536482270659,0.08196558549238674,4.7581533810105245,118706
0.557712121980689,0.05770007945194295,0.05023488021063169,0.08142058627055629,4.761198829389306,116020
0.508861652240105,0.0567881217926993,0.04756609340071697,0.08170619363578886,4.763699749985464,116214
0.06695157704098367,0.8529573017447734,0.5158301809640469,0.07473924112604637,4.762191445239064,120115
0.07576615331607717,0.815666569141228,0.597967304881357,0.07488699282382462,4.761567688043879,120217
0.41725757016361387,0.22758744232663583,0.5659609053172121,0.08266877505507114,4.761496831211119,117475
0.27794219954964033,0.19906633387850742,0.5997926280643814,0.08134781709232776,4.75623978138264,118903
0.5747697207215212,0.0715346194184439,0.09159404266243287,0.08326180167728843,4.761748163652925,116779
0.5583622165745843,0.13037678330980879,0.037002038548733886,0.07510562220423798,4.76087601992364,114945
0.20296003537046461,0.8842406691330237,0.47297230314323274,0.07500294808870932,4.762751012655776,120134
0.013406952137928058,0.8770809225069326,0.5046570416977543,0.07448664902900216,4.760575072194119,119839
0.31364222425424493,0.22272821510718466,0.5961511824315378,0.08098455955412585,4.755019245304959,118478
0.2356025136462201,0.12332397264421419,0.5774668804610303,0.08338808625430875,4.765454890788225,118161
0.5762515845919984,0.1584160096282205,0.09115460070749773,0.0814817583610906,4.760448553210456,116646
0.5841139799350172,0.15606608085541923,0.06275442286403629,0.07849622263681423,4.761263949454425,115744
