alpha,beta,gamma,mean_latency,average_hop_count,link_churn
0.3745401188473625,0.9507143064099162,0.7319939418114051,0.0611895025633484,6.140202465094544,469546
0.5986584841970366,0.15601864044243652,0.15599452033620265,0.06513547945077983,6.158170256293547,460518
0.05808361216819946,0.8661761457749352,0.6011150117432088,0.059637509686564796,6.179495709888949,489169
0.7080725777960455,0.020584494295802447,0.9699098521619943,0.0657895289368063,6.157541008101652,461904
0.8324426408004217,0.21233911067827616,0.18182496720710062,0.06494514102229536,6.156978431752068,459725
0.18340450985343382,0.3042422429595377,0.5247564316322378,0.06459090964446743,6.157456708943863,461878
0.07379597879796315,0.8207749419988746,0.5304998266764442,0.0598248343330437,6.176852348146303,489895
0.13136605061427717,0.8548873307506084,0.604491421977605,0.060243360217072814,6.16735931647492,490079
0.30330270953668964,0.923495170183657,0.7375400712968984,0.06028808719458124,6.139623838936853,473676
0.3169904399762473,0.9694992073271997,0.7019620073154649,0.0601772520287682,6.137223519677719,473799
0.817857953310758,0.18225378006680631,0.2744388764325475,0.06535915194175382,6.159612975405772,460572
0.831767779563525,0.15945356423048113,0.22295221281226008,0.06513781918003145,6.1565560585854335,460851
0.012753796299412035,0.8312181217491124,0.4325163204824555,0.05923083468377555,6.183794497228905,488208
0.0073866763530416185,0.8306180037923308,0.5674231556762148,0.05906814592192752,6.183738158946099,487815
0.32555885403574586,0.9637167932077877,0.6869068225360004,0.06043077674292338,6.137613288071279,472943
0.24306434045787595,0.9335069969074643,0.6789300687674755,0.05977952647932144,6.142831966042117,480769
0.8707140646217038,0.19943469454522939,0.1862868686644108,0.06492175911344722,6.156626053828096,460087
0.8340621517804977,0.16299966604599048,0.24059277641724955,0.06533027477962632,6.15745226001859,460511
0.037970490795085014,0.8821679799171283,0.6139871616320247,0.05936765899273993,6.180754020162317,488416
0.05616393270915958,0.8066592919000662,0.558140206843024,0.059596968182663614,6.178950884928458,489939
0.27024210533544446,0.9039064620037541,0.7275331136557104,0.05997270358496175,6.1397110272373485,476644
0.393370855464287,0.960116287128771,0.7370834674306016,0.06139288530161346,6.141041060921562,468798
0.8887958658740854,0.16717870681497315,0.2043566489398315,0.06505602506604627,6.156744482091923,460136
0.9476158929450023,0.19764339258973182,0.2645190514551111,0.06519702069831285,6.157940374475434,459485
0.02302012327179164,0.8867560187439034,0.5146087159019801,0.059353958125708414,6.182766653692112,488242
0.026986896403209417,0.9000236084927156,0.6878818638691006,0.059386312346333535,6.181694905821037,488260
0.24432859442176208,0.8634817818590947,0.7024452614764836,0.059998807026710316,6.14044341605144,478124
0.3160122112205482,0.9203440174867383,0.7010451034673585,0.060443354464628424,6.137825967969156,472159
0.97327926460067,0.20249727005713383,0.3129513009817556,0.06533145450495584,6.159452805233492,460183
0.9125132382511346,0.18126028525984342,0.24491364379850322,0.06520820895399616,6.158128399173881,460771
0.023275796103914687,0.8750266620751461,0.44384017879945936,0.059280120297690586,6.1840299180476075,488172
0.0019878571335236878,0.8696202929175649,0.4744948524408992,0.05916817989393495,6.18522838052739,487322
0.3079479256372477,0.9405465603274652,0.795354398527885,0.060304271823140194,6.136703296742253,473687
0.3247411018621401,0.9332215370228766,0.6973228076790501,0.060499922597435724,6.137724271918311,471849
0.8773407038357179,0.201171576284673,0.31596281147880695,0.06519823557602228,6.1569037837489065,459907
0.9715436761154079,0.14406336817615722,0.37009244170750666,0.06549040139768143,6.158910169286036,460719
0.039584508767862396,0.9091718902697172,0.4290254797011622,0.05934243552140185,6.180223561153756,488885
0.07212757268032866,0.7995277397779509,0.5038377071309127,0.05986692516475739,6.178283980394954,489962
0.4174707069277466,0.8910197440709308,0.7670395120477465,0.06256766340388668,6.146565500587399,465564
0.31293049389162975,0.9153727776216553,0.7178212269745784,0.060427648194693456,6.138501947601232,472319
0.8807688525760193,0.14805639059836775,0.339642433010566,0.06532184204433461,6.156965031801836,460289
