alpha,beta,gamma,mean_latency,average_hop_count,link_churn
0.3745401188473625,0.9507143064099162,0.7319939418114051,0.04946128909200157,7.816604531271199,58634
0.5986584841970366,0.15601864044243652,0.15599452033620265,0.054249053193897924,7.289948330329283,28517
0.05808361216819946,0.8661761457749352,0.6011150117432088,0.04922534131154216,8.228523053665915,60678
0.7080725777960455,0.020584494295802447,0.9699098521619943,0.05438121886869424,7.196020543830071,28229
0.8324426408004217,0.21233911067827616,0.18182496720710062,0.05413144984749108,7.29400034885749,28500
0.18340450985343382,0.3042422429595377,0.5247564316322378,0.04987825586782762,7.5338666976762205,57159
0.07379597879796315,0.8207749419988746,0.5304998266764442,0.04932659294788461,8.216003566098804,60609
0.13136605061427717,0.8548873307506084,0.604491421977605,0.049484031175004564,8.142690311452217,59807
0.6505228989249303,0.03936939521308605,0.9398779176660541,0.05446507196732396,7.205199372056515,28160
0.6470303952974944,0.03102767404604022,0.8719263459680056,0.0544260072090053,7.2009952516619204,28279
0.716640991855544,0.01480208017639042,0.9548546673825299,0.054398606798304196,7.194339825958876,28365
0.7609286891069913,0.03776540877422552,0.8817578443938576,0.05447792211307868,7.205221233792661,28428
0.0900001772677029,0.8015208279780588,0.4966537266611463,0.049359678096471585,8.181464813845768,60278
0.10437979324000654,0.8723249181236721,0.5770638326322541,0.049386288646017115,8.18502688140784,60095
0.5856537366510568,0.05589720539515161,0.9592070207944384,0.054505982204074974,7.215747272128227,27980
0.7016906243322506,0.019390119003165535,0.8554762216524853,0.05439901899917917,7.194725119677503,28218
0.696293004810034,0.05580695069607028,0.9133899074777022,0.05443123395333573,7.20881710176948,28153
0.6761862705805981,0.04422327268048807,0.9883101671926986,0.05445692335951346,7.202303234684184,28112
0.05489752257383528,0.7851377206481703,0.4770483190045384,0.04919554776787148,8.234337500242267,60744
0.016824429861096973,0.8163268418312876,0.5097064902701408,0.04903962410747487,8.25038044847569,61142
0.7019462971643736,0.007660762334408188,0.7847076845499645,0.0544178808372523,7.196471422757138,28357
0.6806583581939827,0.0022543931768270603,0.8153623581914043,0.05439035897911379,7.200080469794754,28139
0.5943826272926488,0.06877472493128983,0.95548472500613,0.05448446178429212,7.218867143438575,28243
0.4897151758861047,0.05457151162269077,0.9622185312914897,0.05447308193687522,7.2193907397716925,28124
0.13998653548536127,0.8067087935922315,0.5247838573868214,0.049505151995161575,8.136100160862071,59836
0.015088841375834808,0.7578929399503109,0.5668476309958919,0.049045900462154755,8.248051941004324,61166
0.7395429487987123,0.04721235968656054,0.7392383118102276,0.05433723008558701,7.232148535767582,28158
0.6559750854526835,0.08515748258528516,0.7455450199331527,0.05451751239162843,7.222753415896274,28402
0.4736121000758209,0.09524737249117426,0.900675315469792,0.054459806415879046,7.22888307459736,28149
0.5010881726163111,0.11992864933681219,0.8818443695634284,0.05447352562429952,7.23309355195069,28148
0.02432053430245002,0.7708870796627321,0.6059387745847574,0.0490711222743503,8.237702812179002,61164
0.029938075037494113,0.7704175824676047,0.5841700414707407,0.049101598117141564,8.242320289939338,60970
0.6219738493737589,0.09677016744333533,0.7601986435980868,0.05448436644899772,7.228209702114468,28146
0.620257514551365,0.178446208142523,0.7692366659787421,0.0544090604608107,7.2456643603310305,28402
0.44152299775617865,0.15275632976850367,0.8331102860520623,0.05433236644690883,7.240140938426653,28204
0.5404424028034337,0.1778584282871824,0.8408102536458428,0.05432448547150055,7.238629222629224,28164
0.07248934076466612,0.791526126009557,0.647041782584482,0.04934927657582864,8.21761094637285,60569
0.1191601834351474,0.7586176738625885,0.5682519663668829,0.04949594713303278,8.135555012888346,59969
0.5774981278924827,0.055979653195063414,0.7563435581273815,0.054469966168634316,7.212944783611451,28112
0.6390314481145911,0.11060470740983629,0.8015578060498879,0.05448651693298918,7.2297212628641185,28118
0.6226239439676542,0.16944687130120117,0.746965801936189,0.05440902259450791,7.238145008430725,28168
0.7579823077032398,0.12805353483158566,0.7173407657772726,0.05436301448032155,7.249729557920035,27999
0.018944715861610506,0.8156497467717162,0.6358686433181894,0.04904184015433877,8.254140201949728,61136
0.10818936546927072,0.8151880072382343,0.6434003369516383,0.04944627118314371,8.172852530185867,59989
0.6203180676086563,0.06668434040157362,0.6940566191917821,0.054506804781967566,7.220258232067753,28166
0.5861571741850418,0.07524552218150525,0.7121506863173248,0.05444696634047344,7.217100219004979,28168
0.7656685630005162,0.13096397075388566,0.6601922508857414,0.054372177383068036,7.248176599414694,28157
0.775871675720654,0.15609276114999737,0.7714933279360364,0.05435970145589649,7.252649727697347,27984
0.07163481846335565,0.7467662783738617,0.5889773913224332,0.04934360649115431,8.212324592515069,60557
0.04469647922204349,0.8413390443173266,0.6616210276334917,0.049176814215788574,8.23602193926004,60916
0.7787937487177778,0.1037900477161636,0.7689289683263547,0.05435278389684455,7.24688164040545,28167
0.6338572623597019,0.10781508474679516,0.6963872240853075,0.054479865767999965,7.226354400449638,28161
0.8138201367453173,0.11745150042311878,0.759652397599036,0.05441000694786004,7.251215380739194,28207
0.7516034983291988,0.1601864681193135,0.8872262562697119,0.05448501415156519,7.231820144582048,28127
0.021099885932571817,0.895786574165695,0.6648350285882648,0.049045603135652815,8.247113126732176,61184
0.008178147636186656,0.8521619737964254,0.6638996196286824,0.049011443248289814,8.235509351318877,61252
0.601277244979411,0.21501228921306145,0.728083175201208,0.054310353314093895,7.241037579704246,28274
0.5326001330268215,0.11713780048526654,0.6632979008468881,0.05444822199459019,7.228443669205572,28114
0.79422516506901,0.12056043119767847,0.8814894341963669,0.05448852516163534,7.2274614415566845,28179
0.7768528622782217,0.20347422782781957,0.827211435916923,0.05429074908588297,7.259327325232086,27776
